member_id,link_group,platform,label,identifier,url,relationship_type,source_url,verification_status,display_order
mem_8b49df0680,research_ecosystem,Research Lab,Yong Lab,,https://live-cumming.ucalgary.ca/labs/reparative-neuroinflammation/home,Research lab,https://profiles.ucalgary.ca/voon-wee-yong,source_declared,100
mem_8bfbd806c9,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/amanda-tyndall,Official institutional profile,https://profiles.ucalgary.ca/amanda-tyndall,official_source,10
mem_8bfbd806c9,research_profile,Scopus,Scopus Author Profile,36461922300,https://www.scopus.com/authid/detail.uri?authorId=36461922300,Scholarly identifier,https://profiles.ucalgary.ca/amanda-tyndall,matched_scopus_id,50
mem_8bfbd806c9,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=amanda%20v%20tyndall&sort=date&ac=yes,Publication index,https://profiles.ucalgary.ca/amanda-tyndall,source_declared,60
mem_8c725171a4,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/gail-diane-kopp,Official institutional profile,https://profiles.ucalgary.ca/gail-diane-kopp,official_source,10
mem_8c725171a4,research_profile,Scopus,Scopus Author Profile,55183562900,https://www.scopus.com/authid/detail.uri?authorId=55183562900,Scholarly identifier,https://profiles.ucalgary.ca/gail-diane-kopp,matched_scopus_id,50
mem_8cb7ffa789,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/carlos-camara-lemarroy,Official institutional profile,https://profiles.ucalgary.ca/carlos-camara-lemarroy,official_source,10
mem_8cb7ffa789,research_profile,Scopus,Scopus Author Profile,25930248200,https://www.scopus.com/authid/detail.uri?authorId=25930248200,Scholarly identifier,https://profiles.ucalgary.ca/carlos-camara-lemarroy,matched_scopus_id,50
mem_8d1d2f6903,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/omid-kiamanesh,Official institutional profile,https://profiles.ucalgary.ca/omid-kiamanesh,official_source,10
mem_8e0084f520,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/jennifer-chan,Official institutional profile,https://profiles.ucalgary.ca/jennifer-chan,official_source,10
mem_8e0084f520,research_profile,Scopus,Scopus Author Profile,56506102500,https://www.scopus.com/authid/detail.uri?authorId=56506102500,Scholarly identifier,https://profiles.ucalgary.ca/jennifer-chan,matched_scopus_id,50
mem_8e0084f520,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Chan%20JA%5BAuthor%5D%20AND%20Calgary%5BAffiliation%5D,Publication index,https://profiles.ucalgary.ca/jennifer-chan,source_declared,60
mem_90269b0602,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/keith-alexander-sharkey,Official institutional profile,https://profiles.ucalgary.ca/keith-alexander-sharkey,official_source,10
mem_90269b0602,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=5kFjd7oAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/keith-alexander-sharkey,source_declared,20
mem_90269b0602,research_profile,ORCID,ORCID Profile,0000-0001-9560-1711,https://orcid.org/0000-0001-9560-1711,Scholarly identifier,https://profiles.ucalgary.ca/keith-alexander-sharkey,source_declared,30
mem_90269b0602,research_profile,Scopus,Scopus Author Profile,35515028700,https://www.scopus.com/authid/detail.uri?authorId=35515028700,Scholarly identifier,https://profiles.ucalgary.ca/keith-alexander-sharkey,matched_scopus_id,50
mem_90269b0602,research_ecosystem,Research Lab,Lab website,,https://cumming.ucalgary.ca/labs/sharkey,Research lab,https://profiles.ucalgary.ca/keith-alexander-sharkey,source_declared,100
mem_902f442140,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/morris-scantlebury,Official institutional profile,https://profiles.ucalgary.ca/morris-scantlebury,official_source,10
mem_902f442140,research_profile,Scopus,Scopus Author Profile,6603917333,https://www.scopus.com/authid/detail.uri?authorId=6603917333,Scholarly identifier,https://profiles.ucalgary.ca/morris-scantlebury,matched_scopus_id,50
mem_902f442140,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=morris+scantlebury&sort=date,Publication index,https://profiles.ucalgary.ca/morris-scantlebury,source_declared,60
mem_902f442140,research_ecosystem,Website,Website,,https://www.scantleburylab.com/,Associated website,https://profiles.ucalgary.ca/morris-scantlebury,source_declared,100
mem_90ed7fe13a,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/philip-barber,Official institutional profile,https://profiles.ucalgary.ca/philip-barber,official_source,10
mem_90ed7fe13a,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=t1KUy6oAAAAJ&view_op=list_works&gmla=AJsN-F6B8mwk9blMsRKT-EGphh7_p90x7xVZojQPxYftUYIrMR3ovvAOcNqeoWR5b6hgf6dHwbnoW_komYz76IXvrMhqy_2JHMt6HCV7HYxsentjbnnXiY8,Scholarly profile,https://profiles.ucalgary.ca/philip-barber,source_declared,20
mem_90ed7fe13a,research_profile,Scopus,Scopus Author Profile,56491435200,https://www.scopus.com/authid/detail.uri?authorId=56491435200,Scholarly identifier,https://profiles.ucalgary.ca/philip-barber,matched_scopus_id,50
mem_92099adba8,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/javier-orlandi,Official institutional profile,https://profiles.ucalgary.ca/javier-orlandi,official_source,10
mem_92099adba8,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=Zfdn9FkAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/javier-orlandi,source_declared,20
mem_92099adba8,research_profile,ORCID,ORCID Profile,0000-0001-5683-1717,https://orcid.org/0000-0001-5683-1717,Scholarly identifier,https://profiles.ucalgary.ca/javier-orlandi,source_declared,30
mem_92099adba8,research_profile,Scopus,Scopus Author Profile,26659171200,https://www.scopus.com/authid/detail.uri?authorId=26659171200,Scholarly identifier,https://profiles.ucalgary.ca/javier-orlandi,matched_scopus_id,50
mem_9211234ed6,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/kenneth-lukowiak,Official institutional profile,https://profiles.ucalgary.ca/kenneth-lukowiak,official_source,10
mem_9211234ed6,research_profile,Scopus,Scopus Author Profile,7005303115,https://www.scopus.com/authid/detail.uri?authorId=7005303115,Scholarly identifier,https://profiles.ucalgary.ca/kenneth-lukowiak,matched_scopus_id,50
mem_92c2e98ac3,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/candice-poon,Official institutional profile,https://profiles.ucalgary.ca/candice-poon,official_source,10
mem_92c2e98ac3,research_profile,Scopus,Scopus Author Profile,57158740200,https://www.scopus.com/authid/detail.uri?authorId=57158740200,Scholarly identifier,https://profiles.ucalgary.ca/candice-poon,matched_scopus_id,50
mem_92c2e98ac3,research_ecosystem,Research Lab,Poon Laboratory Website,,https://ccpoonlab.com/,Research lab,https://profiles.ucalgary.ca/candice-poon,source_declared,100
mem_92df5b400e,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/guillermo-delgado-garcia,Official institutional profile,https://profiles.ucalgary.ca/guillermo-delgado-garcia,official_source,10
mem_92df5b400e,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=ShWuQiQAAAAJ&hl,Scholarly profile,https://profiles.ucalgary.ca/guillermo-delgado-garcia,source_declared,20
mem_92df5b400e,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Guillermo-Delgado-Garcia,Scholarly profile,https://profiles.ucalgary.ca/guillermo-delgado-garcia,source_declared,40
mem_92fd45a247,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/colin-dalton,Official institutional profile,https://profiles.ucalgary.ca/colin-dalton,official_source,10
mem_92fd45a247,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=AMd_qwwAAAAJ,Scholarly profile,https://profiles.ucalgary.ca/colin-dalton,source_declared,20
mem_92fd45a247,research_profile,ORCID,ORCID Profile,0000-0001-7855-2727,https://orcid.org/0000-0001-7855-2727,Scholarly identifier,https://profiles.ucalgary.ca/colin-dalton,source_declared,30
mem_92fd45a247,research_profile,Scopus,Scopus Author Profile,7101873471,https://www.scopus.com/authid/detail.uri?authorId=7101873471,Scholarly identifier,https://profiles.ucalgary.ca/colin-dalton,matched_scopus_id,50
mem_9351de2a6f,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/daniel-kopala-sibley,Official institutional profile,https://profiles.ucalgary.ca/daniel-kopala-sibley,official_source,10
mem_9351de2a6f,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=52N7y9MAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/daniel-kopala-sibley,source_declared,20
mem_9351de2a6f,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Daniel_Kopala-Sibley,Scholarly profile,https://profiles.ucalgary.ca/daniel-kopala-sibley,source_declared,40
mem_9351de2a6f,research_profile,Scopus,Scopus Author Profile,35324932200,https://www.scopus.com/authid/detail.uri?authorId=35324932200,Scholarly identifier,https://profiles.ucalgary.ca/daniel-kopala-sibley,matched_scopus_id,50
mem_935d12576d,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/samuel-weiss,Official institutional profile,https://profiles.ucalgary.ca/samuel-weiss,official_source,10
mem_935d12576d,research_profile,Scopus,Scopus Author Profile,35427055700,https://www.scopus.com/authid/detail.uri?authorId=35427055700,Scholarly identifier,https://profiles.ucalgary.ca/samuel-weiss,matched_scopus_id,50
mem_935d12576d,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=samuel%20weiss,Publication index,https://profiles.ucalgary.ca/samuel-weiss,source_declared,60
mem_945a42f165,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/andrew-gabriel-mckay-bulloch,Official institutional profile,https://profiles.ucalgary.ca/andrew-gabriel-mckay-bulloch,official_source,10
mem_945a42f165,research_profile,Scopus,Scopus Author Profile,7005805443,https://www.scopus.com/authid/detail.uri?authorId=7005805443,Scholarly identifier,https://profiles.ucalgary.ca/andrew-gabriel-mckay-bulloch,matched_scopus_id,50
mem_9461efbef5,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/alan-mcluckie,Official institutional profile,https://profiles.ucalgary.ca/alan-mcluckie,official_source,10
mem_9461efbef5,research_profile,Scopus,Scopus Author Profile,19337566000,https://www.scopus.com/authid/detail.uri?authorId=19337566000,Scholarly identifier,https://profiles.ucalgary.ca/alan-mcluckie,matched_scopus_id,50
mem_94fbe54aaf,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/maryam-faiz,Official institutional profile,https://profiles.ucalgary.ca/maryam-faiz,official_source,10
mem_94fbe54aaf,research_ecosystem,Research Lab,Lab site,,https://www.faiz-lab.com,Research lab,https://profiles.ucalgary.ca/maryam-faiz,source_declared,100
mem_95295c7522,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/marcus-koch,Official institutional profile,https://profiles.ucalgary.ca/marcus-koch,official_source,10
mem_95295c7522,research_profile,Scopus,Scopus Author Profile,8977781800,https://www.scopus.com/authid/detail.uri?authorId=8977781800,Scholarly identifier,https://profiles.ucalgary.ca/marcus-koch,matched_scopus_id,50
mem_953f193ead,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/naweed-imam-syed,Official institutional profile,https://profiles.ucalgary.ca/naweed-imam-syed,official_source,10
mem_953f193ead,research_profile,Scopus,Scopus Author Profile,35496932200,https://www.scopus.com/authid/detail.uri?authorId=35496932200,Scholarly identifier,https://profiles.ucalgary.ca/naweed-imam-syed,matched_scopus_id,50
mem_953f193ead,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed?term=Syed%20NI%5BAuthor%5D%20AND%20Calgary%5Bad%5D&cmd=DetailsSearch,Publication index,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared,60
mem_95cc419952,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/deinera-exner-cortens,Official institutional profile,https://profiles.ucalgary.ca/deinera-exner-cortens,official_source,10
mem_95cc419952,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=VcuXvl0AAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared,20
mem_95cc419952,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=VcuXvl0AAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared,20
mem_95cc419952,research_profile,Scopus,Scopus Author Profile,55568608800,https://www.scopus.com/authid/detail.uri?authorId=55568608800,Scholarly identifier,https://profiles.ucalgary.ca/deinera-exner-cortens,matched_scopus_id,50
mem_980064fac2,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/stefanie-hassel,Official institutional profile,https://profiles.ucalgary.ca/stefanie-hassel,official_source,10
mem_980064fac2,research_profile,Scopus,Scopus Author Profile,33367641500,https://www.scopus.com/authid/detail.uri?authorId=33367641500,Scholarly identifier,https://profiles.ucalgary.ca/stefanie-hassel,matched_scopus_id,50
mem_980064fac2,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Stefanie%20Hassel&sort=date,Publication index,https://profiles.ucalgary.ca/stefanie-hassel,source_declared,60
mem_98015aef5e,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/pedro-santamaria,Official institutional profile,https://profiles.ucalgary.ca/pedro-santamaria,official_source,10
mem_98015aef5e,research_profile,Scopus,Scopus Author Profile,7005892879,https://www.scopus.com/authid/detail.uri?authorId=7005892879,Scholarly identifier,https://profiles.ucalgary.ca/pedro-santamaria,matched_scopus_id,50
mem_98307ce526,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/gabrielle-wilcox,Official institutional profile,https://profiles.ucalgary.ca/gabrielle-wilcox,official_source,10
mem_98307ce526,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=3zuoMCAAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared,20
mem_98307ce526,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Gabrielle_Wilcox,Scholarly profile,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared,40
mem_98307ce526,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Gabrielle-Wilcox-2,Scholarly profile,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared,40
mem_98307ce526,research_profile,Scopus,Scopus Author Profile,55577139900,https://www.scopus.com/authid/detail.uri?authorId=55577139900,Scholarly identifier,https://profiles.ucalgary.ca/gabrielle-wilcox,matched_scopus_id,50
mem_99694aed87,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/willem-wildering,Official institutional profile,https://profiles.ucalgary.ca/willem-wildering,official_source,10
mem_999cbbb01a,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/david-patterson-archer,Official institutional profile,https://profiles.ucalgary.ca/david-patterson-archer,official_source,10
mem_999cbbb01a,research_profile,Scopus,Scopus Author Profile,7202187727,https://www.scopus.com/authid/detail.uri?authorId=7202187727,Scholarly identifier,https://profiles.ucalgary.ca/david-patterson-archer,matched_scopus_id,50
mem_9a7286569d,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/rodney-li-pi-shan,Official institutional profile,https://profiles.ucalgary.ca/rodney-li-pi-shan,official_source,10
mem_9a7286569d,research_profile,Scopus,Scopus Author Profile,6507985596,https://www.scopus.com/authid/detail.uri?authorId=6507985596,Scholarly identifier,https://profiles.ucalgary.ca/rodney-li-pi-shan,matched_scopus_id,50
mem_9afdacf59c,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/scott-burton-patten,Official institutional profile,https://profiles.ucalgary.ca/scott-burton-patten,official_source,10
mem_9afdacf59c,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=LLAet2EAAAAJ&view_op=list_works&sortby=pubdate,Scholarly profile,https://profiles.ucalgary.ca/scott-burton-patten,source_declared,20
mem_9afdacf59c,research_profile,Scopus,Scopus Author Profile,57201492915,https://www.scopus.com/authid/detail.uri?authorId=57201492915,Scholarly identifier,https://profiles.ucalgary.ca/scott-burton-patten,matched_scopus_id,50
mem_9b324ec216,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/rebecca-saah,Official institutional profile,https://profiles.ucalgary.ca/rebecca-saah,official_source,10
mem_9b324ec216,research_ecosystem,Website,cannabis research website,,https://cannabisharmreduction.ca,Associated website,https://profiles.ucalgary.ca/rebecca-saah,source_declared,100
mem_9b324ec216,research_ecosystem,Website,harm reduction research website,,https://www.see-beyond.ca,Associated website,https://profiles.ucalgary.ca/rebecca-saah,source_declared,100
mem_9c853bf265,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/lara-leijser,Official institutional profile,https://profiles.ucalgary.ca/lara-leijser,official_source,10
mem_9c853bf265,research_profile,Scopus,Scopus Author Profile,8091837500,https://www.scopus.com/authid/detail.uri?authorId=8091837500,Scholarly identifier,https://profiles.ucalgary.ca/lara-leijser,matched_scopus_id,50
mem_9c853bf265,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=Leijser+L,Publication index,https://profiles.ucalgary.ca/lara-leijser,source_declared,60
mem_9caecf64a4,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/adrianna-giuffre,Official institutional profile,https://profiles.ucalgary.ca/adrianna-giuffre,official_source,10
mem_9d290c25df,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/michael-esser,Official institutional profile,https://profiles.ucalgary.ca/michael-esser,official_source,10
mem_9d290c25df,research_profile,Scopus,Scopus Author Profile,7005625329,https://www.scopus.com/authid/detail.uri?authorId=7005625329,Scholarly identifier,https://profiles.ucalgary.ca/michael-esser,matched_scopus_id,50
mem_9d290c25df,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Esser+MJ&sort=date,Publication index,https://profiles.ucalgary.ca/michael-esser,source_declared,60
mem_9d7393c642,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/julie-kromm,Official institutional profile,https://profiles.ucalgary.ca/julie-kromm,official_source,10
mem_9d7393c642,research_profile,Scopus,Scopus Author Profile,56208740600,https://www.scopus.com/authid/detail.uri?authorId=56208740600,Scholarly identifier,https://profiles.ucalgary.ca/julie-kromm,matched_scopus_id,50
mem_9d7393c642,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Kromm+J&sort=date,Publication index,https://profiles.ucalgary.ca/julie-kromm,source_declared,60
mem_9e9c87242a,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/bijoy-menon,Official institutional profile,https://profiles.ucalgary.ca/bijoy-menon,official_source,10
mem_9e9c87242a,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=0n70JkUAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/bijoy-menon,source_declared,20
mem_9e9c87242a,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Bijoy-Menon,Scholarly profile,https://profiles.ucalgary.ca/bijoy-menon,source_declared,40
mem_9e9c87242a,research_profile,Scopus,Scopus Author Profile,35170495700,https://www.scopus.com/authid/detail.uri?authorId=35170495700,Scholarly identifier,https://profiles.ucalgary.ca/bijoy-menon,matched_scopus_id,50
mem_9f51021d60,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/adriana-zardini-buzatto,Official institutional profile,https://profiles.ucalgary.ca/adriana-zardini-buzatto,official_source,10
mem_9f51021d60,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=if89VXEAAAAJ&view_op=list_works&sortby=pubdate,Scholarly profile,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared,20
mem_9f51021d60,research_profile,Scopus,Scopus Author Profile,55796288900,https://www.scopus.com/authid/detail.uri?authorId=55796288900,Scholarly identifier,https://profiles.ucalgary.ca/adriana-zardini-buzatto,matched_scopus_id,50
mem_9f51021d60,research_ecosystem,Research Group,Research group,,https://www.buzattoresearchgroup.com/,Research group,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared,100
mem_a04b5207a5,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/emma-towlson,Official institutional profile,https://profiles.ucalgary.ca/emma-towlson,official_source,10
mem_a04b5207a5,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=r2e-UboAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/emma-towlson,source_declared,20
mem_a04b5207a5,research_profile,Scopus,Scopus Author Profile,55646457600,https://www.scopus.com/authid/detail.uri?authorId=55646457600,Scholarly identifier,https://profiles.ucalgary.ca/emma-towlson,matched_scopus_id,50
mem_a04b5207a5,research_ecosystem,Website,Website,,https://emmatowlson.github.io/,Associated website,https://profiles.ucalgary.ca/emma-towlson,source_declared,100
mem_a055827ead,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/michael-hill,Official institutional profile,https://profiles.ucalgary.ca/michael-hill,official_source,10
mem_a055827ead,research_profile,Scopus,Scopus Author Profile,57026858200,https://www.scopus.com/authid/detail.uri?authorId=57026858200,Scholarly identifier,https://profiles.ucalgary.ca/michael-hill,matched_scopus_id,50
mem_a0bb31cffa,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/frank-stahnisch,Official institutional profile,https://profiles.ucalgary.ca/frank-stahnisch,official_source,10
mem_a0bb31cffa,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=09eAIv8AAAAJ&hl=en,Scholarly profile,https://scholar.google.com/citations?user=09eAIv8AAAAJ&hl=en,source_declared,20
mem_a0bb31cffa,research_profile,ORCID,ORCID Profile,0000-0002-8335-5389,https://orcid.org/0000-0002-8335-5389,Scholarly identifier,https://orcid.org/0000-0002-8335-5389,user_provided_verified,30
mem_a0bb31cffa,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Frank-Stahnisch,Scholarly profile,https://www.researchgate.net/profile/Frank-Stahnisch,source_declared,40
mem_a0bb31cffa,research_profile,Scopus,Scopus Author Profile,23104152800,https://www.scopus.com/authid/detail.uri?authorId=23104152800,Scholarly identifier,,matched_scopus_id,50
mem_a0bb31cffa,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=stahnisch&sort=date,Publication index,https://profiles.ucalgary.ca/frank-stahnisch,source_declared,60
mem_a0bb31cffa,research_profile,Academia.edu,Academia.edu Profile,,https://ucalgary.academia.edu/FrankStahnisch,Scholarly profile,https://ucalgary.academia.edu/FrankStahnisch,source_declared_verified,70
mem_a0bb31cffa,research_ecosystem,Research Lab,C-STEMS-Lab,,https://www.ucalgary.ca/labs/centre-science-technology-environment-medicine-studies,Research lab,https://profiles.ucalgary.ca/frank-stahnisch,source_declared,100
mem_a1ecc4eb97,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/micheil-innes,Official institutional profile,https://profiles.ucalgary.ca/micheil-innes,official_source,10
mem_a1ecc4eb97,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=5kyzzj0AAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/micheil-innes,source_declared,20
mem_a1ecc4eb97,research_profile,Scopus,Scopus Author Profile,7402532474,https://www.scopus.com/authid/detail.uri?authorId=7402532474,Scholarly identifier,https://profiles.ucalgary.ca/micheil-innes,matched_scopus_id,50
mem_a27c0b453b,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/ning-cheng,Official institutional profile,https://profiles.ucalgary.ca/ning-cheng,official_source,10
mem_a27c0b453b,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=pqyB93IAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/ning-cheng,source_declared,20
mem_a27c0b453b,research_profile,Scopus,Scopus Author Profile,35980903700,https://www.scopus.com/authid/detail.uri?authorId=35980903700,Scholarly identifier,https://profiles.ucalgary.ca/ning-cheng,matched_scopus_id,50
mem_a27c0b453b,research_ecosystem,Research Lab,Lab Website,,https://vet.ucalgary.ca/labs/cheng/home,Research lab,https://profiles.ucalgary.ca/ning-cheng,source_declared,100
mem_a2b493336b,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/keith-yeates,Official institutional profile,https://profiles.ucalgary.ca/keith-yeates,official_source,10
mem_a2b493336b,research_profile,Scopus,Scopus Author Profile,7006362990,https://www.scopus.com/authid/detail.uri?authorId=7006362990,Scholarly identifier,https://profiles.ucalgary.ca/keith-yeates,matched_scopus_id,50
mem_a2b493336b,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=Yeates+KO%20,Publication index,https://profiles.ucalgary.ca/keith-yeates,source_declared,60
mem_a2b493336b,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=yeates+ko,Publication index,https://profiles.ucalgary.ca/keith-yeates,source_declared,60
mem_a3c1370499,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/kathryn-schneider,Official institutional profile,https://profiles.ucalgary.ca/kathryn-schneider,official_source,10
mem_a3c1370499,research_profile,Scopus,Scopus Author Profile,35732329100,https://www.scopus.com/authid/detail.uri?authorId=35732329100,Scholarly identifier,https://profiles.ucalgary.ca/kathryn-schneider,matched_scopus_id,50
mem_a3c1370499,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=Schneider%2C+Kathryn,Publication index,https://profiles.ucalgary.ca/kathryn-schneider,source_declared,60
mem_a4737deb7f,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/colleen-maxwell,Official institutional profile,https://profiles.ucalgary.ca/colleen-maxwell,official_source,10
mem_a4737deb7f,research_profile,Scopus,Scopus Author Profile,7103043052,https://www.scopus.com/authid/detail.uri?authorId=7103043052,Scholarly identifier,https://profiles.ucalgary.ca/colleen-maxwell,matched_scopus_id,50
mem_a4dc36ebf7,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/tuan-trang,Official institutional profile,https://profiles.ucalgary.ca/tuan-trang,official_source,10
mem_a4dc36ebf7,research_profile,Scopus,Scopus Author Profile,6602681449,https://www.scopus.com/authid/detail.uri?authorId=6602681449,Scholarly identifier,https://profiles.ucalgary.ca/tuan-trang,matched_scopus_id,50
mem_a4dc36ebf7,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=trang+t%5Bau%5D+canada,Publication index,https://profiles.ucalgary.ca/tuan-trang,source_declared,60
mem_a4dc36ebf7,research_ecosystem,Research Lab,Trang Lab,,https://www.painandpoppies.com,Research lab,https://profiles.ucalgary.ca/tuan-trang,source_declared,100
mem_a5c016ebe3,research_profile,UCalgary,UCalgary Profile,,https://profiles.ucalgary.ca/gerald-pfeffer,Official institutional profile,https://profiles.ucalgary.ca/gerald-pfeffer,official_source,10
mem_a5c016ebe3,research_profile,Scopus,Scopus Author Profile,8585552900,https://www.scopus.com/authid/detail.uri?authorId=8585552900,Scholarly identifier,https://profiles.ucalgary.ca/gerald-pfeffer,matched_scopus_id,50
