"profile","member_id","source_url","input_phrase","candidate_origin","resolved_phrase","disposition","reason","concept_id","concept_id_system","umls_canonical_label","preferred_display_label","mesh_preferred_label","source_vocabulary","semantic_types","match_method","lexical_score","confidence_0_10","umbrella_id","umbrella_label","umbrella_rule_id","scopus_supporting_publications","scopus_latest_year"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","child and youth mental health","structured_source","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.53","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","couple/family therapy","structured_source","Therapeutics","accepted","filtered UMLS concept with curated HBI umbrella","C0087111","UMLS_CUI","Therapeutic procedure","Therapeutics","Therapeutics","MSH","Therapeutic or Preventive Procedure","umls_exact","0.267","9.73","HBI-MED-008","Pharmacology and Therapeutics","MESH-PHARM-001","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","Family Coping","legacy_publishable_tag","Family Coping","review","broad UMLS words result retained for manual review","C3165401","UMLS_CUI","Support for family coping process","Support for family coping process","","SNOMEDCT_US","Therapeutic or Preventive Procedure","umls_words","0.526","8.31","","","","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","Infant","structured_source","Infant","review","local MeSH fallback after broad UMLS candidate search","D007223","MeSH","","Infant","Infant","MSH","","mesh_fallback","1.0","10.0","","","","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","Learning Difficulties","legacy_publishable_tag","Learning","accepted","filtered UMLS concept with curated HBI umbrella","C0023185","UMLS_CUI","Learning","Learning","Learning","MSH","Mental Process","umls_exact","1.0","9.53","HBI-MED-011","Cognitive and Behavioural Neuroscience","MESH-COG-001","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","Mental Health","legacy_publishable_tag","Mental Health","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D008603","MeSH","","Mental Health","Mental Health","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","neurodevelopmental and learning difficulties","permissive_extractor | structured_source","Learning","accepted","filtered UMLS concept with curated HBI umbrella","C0023185","UMLS_CUI","Learning","Learning","Learning","MSH","Mental Process","umls_exact","1.0","9.53","HBI-MED-011","Cognitive and Behavioural Neuroscience","MESH-COG-001","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","school-based mental health","legacy_publishable_tag | permissive_extractor","school-based mental health","rejected","organization or organizational unit","","","","","","","","","0.0","0.0","","","","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","vulnerable family coping","permissive_extractor | structured_source","vulnerable family coping","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Alan McLuckie","mem_9461efbef5","https://profiles.ucalgary.ca/alan-mcluckie","youth mental health","permissive_extractor","Mental Health","accepted","filtered UMLS concept with curated HBI umbrella","C0025353","UMLS_CUI","mental health","Mental Health","Mental Health","MSH","Mental Process","umls_exact","1.0","9.73","HBI-MED-001","Mental Health","MESH-MH-001","1","2014"
"Aleksandra Mineyko","mem_b85b93eb26","https://profiles.ucalgary.ca/aleksandra-mineyko","inflammation","legacy_publishable_tag | permissive_extractor | structured_source","inflammation","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D007249","MeSH","","Inflammation","Inflammation","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Aleksandra Mineyko","mem_b85b93eb26","https://profiles.ucalgary.ca/aleksandra-mineyko","Inflammation Associated With Neurological","legacy_publishable_tag","Inflammation Associated With Neurological","review","broad UMLS words result retained for manual review","C3532571","UMLS_CUI","Inflammation associated with neurological device","Inflammation associated with neurological device","","SNOMEDCT_US","Finding","umls_words","0.819","8.4","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","0","0"
"Aleksandra Mineyko","mem_b85b93eb26","https://profiles.ucalgary.ca/aleksandra-mineyko","inflammation in neurological diseases of childhood","permissive_extractor","inflammation in neurological diseases of childhood","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Aleksandra Mineyko","mem_b85b93eb26","https://profiles.ucalgary.ca/aleksandra-mineyko","migraine","legacy_publishable_tag | permissive_extractor","migraine","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D008881","MeSH","","Migraine Disorders","Migraine Disorders","MSH","","mesh_trusted_entry_term","0.97","9.7","","","","0","0"
"Aleksandra Mineyko","mem_b85b93eb26","https://profiles.ucalgary.ca/aleksandra-mineyko","pediatric neurology","legacy_publishable_tag | permissive_extractor","pediatric neurology","review","broad UMLS words result retained for manual review","C0583717","UMLS_CUI","Seen by pediatric neurology service","Seen by pediatric neurology service","","SNOMEDCT_US","Finding","umls_words","0.582","8.29","HBI-MED-002","Neurological Disorders","MESH-NEURO-001","1","2024"
"Aleksandra Mineyko","mem_b85b93eb26","https://profiles.ucalgary.ca/aleksandra-mineyko","stroke","legacy_publishable_tag | permissive_extractor | structured_source","stroke","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D020521","MeSH","","Stroke","Stroke","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-006","Cardiovascular Health","MESH-CARDIO-001","3","2021"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","Brain Injuries","legacy_publishable_tag","Brain Injuries","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D001930","MeSH","","Brain Injuries","Brain Injuries","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-003","Brain Injury and Neurotrauma","MESH-BRAIN-INJ-001","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","brain injury","permissive_extractor | structured_source","brain injury","accepted","filtered UMLS concept with curated HBI umbrella","C0270611","UMLS_CUI","Brain Injuries","Brain Injuries","Brain Injuries","MSH","Injury or Poisoning","umls_exact","0.538","9.73","HBI-MED-003","Brain Injury and Neurotrauma","MESH-BRAIN-INJ-001","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","chronic neuroinflammatory pathologies","legacy_publishable_tag | permissive_extractor","chronic neuroinflammatory pathologies","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","chronic time points following injury","permissive_extractor","chronic time points following injury","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","Cytokines Panel","legacy_publishable_tag","Cytokines Panel","review","medical UMLS concept found without a MeSH representation","C4296796","UMLS_CUI","Cytokines panel","Cytokines panel","","MTH","Laboratory Procedure","umls_exact","1.0","9.35","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","harmful neuroinflammation","legacy_publishable_tag | permissive_extractor","harmful neuroinflammation","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","inflammation","legacy_publishable_tag | permissive_extractor | structured_source","inflammation","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D007249","MeSH","","Inflammation","Inflammation","MSH","","mesh_trusted_preferred","1.0","10.0","","","","1","2021"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","inflammatory cytokine panels","permissive_extractor","inflammatory cytokine panels","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","Mild Traumatic Brain Injury","legacy_publishable_tag","Mild Traumatic Brain Injury","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D001924","MeSH","","Brain Concussion","Brain Concussion","MSH","","mesh_trusted_entry_term","0.97","9.7","HBI-MED-003","Brain Injury and Neurotrauma","MESH-BRAIN-INJ-001","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","mild traumatic brain injury (concussion) in adolescence","permissive_extractor","Brain Concussion","accepted","filtered UMLS concept with curated HBI umbrella","C0006107","UMLS_CUI","Brain Concussion","Brain Concussion","Brain Concussion","MSH","Injury or Poisoning","umls_exact","1.0","10.0","HBI-MED-003","Brain Injury and Neurotrauma","MESH-BRAIN-INJ-001","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","molecular biology","legacy_publishable_tag | permissive_extractor","molecular biology","accepted","trusted legacy publishable tag with an exact MeSH match; umbrella classification is optional","D008967","MeSH","","Molecular Biology","Molecular Biology","MSH","","mesh_trusted_preferred","1.0","10.0","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","molecular mechanisms","legacy_publishable_tag | permissive_extractor | structured_source","molecular mechanisms","review","broad UMLS words result retained for manual review","C1258062","UMLS_CUI","Molecular Mechanisms of Pharmacological Action","Molecular Mechanisms of Pharmacological Action","Molecular Mechanisms of Pharmacological Action","MSH","Molecular Function","umls_words","0.542","8.6","HBI-MED-008","Pharmacology and Therapeutics","MESH-PHARM-001","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","optically-controlled genetically encoded proteins","permissive_extractor","optically-controlled genetically encoded proteins","unresolved","no sufficiently similar medical UMLS or MeSH concept","","","","","","","","","0.0","0.0","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","repetitive brain injuries","permissive_extractor","Brain Injuries","accepted","filtered UMLS concept with curated HBI umbrella","C0270611","UMLS_CUI","Brain Injuries","Brain Injuries","Brain Injuries","MSH","Injury or Poisoning","umls_exact","1.0","10.0","HBI-MED-003","Brain Injury and Neurotrauma","MESH-BRAIN-INJ-001","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","Single Cell","legacy_publishable_tag","Single Cell","review","medical UMLS concept found without a MeSH representation","C5554878","UMLS_CUI","Single Cell Specimen","Single Cell Specimen","","NCI","Cell","umls_exact","0.684","9.35","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","single cell rna sequencing","permissive_extractor","single cell rna sequencing","review","broad UMLS words result retained for manual review","C5944747","UMLS_CUI","Cell-free RNA by next-generation sequencing, interpretative report for germline mutations, clonal hematopoiesis of indeterminate potential, and tumor-derived single-nucleotide variants, small insertions/deletions, copy number alterations, fusions, microsatellite instability, and tumor mutational burden in solid tumor cancer","Cell-free RNA by next-generation sequencing, interpretative report for germline mutations, clonal hematopoiesis of indeterminate potential, and tumor-derived single-nucleotide variants, small insertions/deletions, copy number alterations, fusions, microsatellite instability, and tumor mutational burden in solid tumor cancer","","CPT","Laboratory Procedure","umls_words","0.103","7.51","HBI-MED-004","Cancer and Tumours","MESH-ONC-001","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","stroke","legacy_publishable_tag | permissive_extractor | structured_source","stroke","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D020521","MeSH","","Stroke","Stroke","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-006","Cardiovascular Health","MESH-CARDIO-001","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","tissue regeneration","legacy_publishable_tag | permissive_extractor | structured_source","tissue regeneration","review","broad UMLS words result retained for manual review","C0085147","UMLS_CUI","Guided Tissue Regeneration","Guided Tissue Regeneration","Guided Tissue Regeneration","MSH","Therapeutic or Preventive Procedure","umls_words","0.738","8.73","","","","0","0"
"Alex Lohman","mem_67336e1dbb","https://profiles.ucalgary.ca/alex-lohman","Traumatic Brain Injury","legacy_publishable_tag","Traumatic Brain Injury","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D000070642","MeSH","","Brain Injuries, Traumatic","Brain Injuries, Traumatic","MSH","","mesh_trusted_entry_term","0.97","9.7","HBI-MED-003","Brain Injury and Neurotrauma","MESH-BRAIN-INJ-001","0","0"
"Alexander McGirr","mem_ab3c7cd459","https://profiles.ucalgary.ca/alexander-mcgirr","bipolar disorder","legacy_publishable_tag | permissive_extractor","bipolar disorder","accepted","trusted legacy publishable tag with an exact MeSH match and curated HBI umbrella","D001714","MeSH","","Bipolar Disorder","Bipolar Disorder","MSH","","mesh_trusted_preferred","1.0","10.0","HBI-MED-001","Mental Health","MESH-MH-001","9","2022"
