exp_id,profile_id,title,company,employment_type,location,start_date,end_date,duration,description,raw_text,sort_order
e6fdb7d2-7d22-4cb3-8bfa-20033de7c62e,476c18a8-b38d-42c8-b9b8-75972bcca356,"Jr. Field Engineer, Bioengineering Specialist",Center of Molecular Immunology,Contract Full-time,"Center of Molecular Immunology, CIM, Engineering Group",Sep 2012,Dec 2015,3 yrs 4 mos,"Main Responsibilities:• Assisted with the purchase, installation, troubleshooting and repair of analytical instrumentation (e.g., high performance liquid chromatographers – HPLCs, spectrophotometers, ELISA readers).• Prepared and maintained records of quality control procedures and corrective/preventive annual maintenance plans of analytical instrumentation according to Good Manufacturing Practices (cGMP) and Good Laboratory Practices (GLP).• Performed Quality Assurance tests following the United States Pharmacopeia and the European Pharmacopeia.• Supervised undergraduate co-op students.","Jr. Field Engineer, Bioengineering Specialist | Center of Molecular Immunology | Sep 2012 | Dec 2015",3
ed7103da-5825-4449-ae29-1ac0fd707027,476c18a8-b38d-42c8-b9b8-75972bcca356,Research Scholar,,3rd+,,Jan 2015,Jul 2015,7 mos,"Saskatoon, Saskatchewan, Canada",Research Scholar | Jan 2015 | Jul 2015,4
031e48ef-e5ef-431b-9a97-5d7350a4e079,6b0ecb20-8b31-4a38-871f-9b0b327bbf3a,Communication & Members Circle Delegate,EDGE - Blurring the Borders between Art and Neuroscience,,,Nov 2023,Present,2 yrs 11 mos,,Communication & Members Circle Delegate | EDGE - Blurring the Borders between Art and Neuroscience | Nov 2023 | Present,0
36cc3b8e-3f59-468b-a04d-410057e415ba,6b0ecb20-8b31-4a38-871f-9b0b327bbf3a,Business Analyst & IT Applications Manager,Neuroelectrics,,,Feb 2024,Nov 2024,10 mos,"Barcelona, Catalonia, Spain",Business Analyst & IT Applications Manager | Neuroelectrics | Feb 2024 | Nov 2024,1
d011efed-097b-4d75-8989-b68677291b68,6b0ecb20-8b31-4a38-871f-9b0b327bbf3a,Business Analyst,Amadeus,,,Mar 2022,Dec 2023,1 yr 10 mos,"Nice, Provence-Alpes-Côte d'Azur, France",Business Analyst | Amadeus | Mar 2022 | Dec 2023,2
d0fb276d-5742-4f9f-a093-f553baf2cdbf,6b0ecb20-8b31-4a38-871f-9b0b327bbf3a,Software Engineer,Freelance,Freelance,,Feb 2021,Feb 2022,1 yr 1 mo,"Creative direction, solution design, and development of websites. Meeting coordination and customer support.Key words: Wordpress, PHP, CSS, MySQL, Content creator",Software Engineer | Freelance | Feb 2021 | Feb 2022,3
e370b9e2-7cca-4383-bb7b-0198d008a098,6b0ecb20-8b31-4a38-871f-9b0b327bbf3a,Technical Writer,VIDAVO,Full-time,,Apr 2021,May 2021,2 mos,"Athens, Attiki, Greece",Technical Writer | VIDAVO | Apr 2021 | May 2021,4
44c3a2b4-12b6-4b96-9cde-fb4c1f2f27c9,6b0ecb20-8b31-4a38-871f-9b0b327bbf3a,Software Engineer,Vivante Health,,,Sep 2018,Sep 2020,2 yrs 1 mo,"Athens, Attiki, Greece",Software Engineer | Vivante Health | Sep 2018 | Sep 2020,5
c01cce94-6359-4644-b6c7-cadb803b577c,6b0ecb20-8b31-4a38-871f-9b0b327bbf3a,Software Engineer,Advisable Agency,,,May 2017,Aug 2018,1 yr 4 mos,"Athens, Attiki, Greece",Software Engineer | Advisable Agency | May 2017 | Aug 2018,6
f5434672-9040-443a-813d-cc209884cf19,6b0ecb20-8b31-4a38-871f-9b0b327bbf3a,Internship,,3rd,,Dec 2012,Mar 2013,4 mos,Berlin Metropolitan Area,Internship | Dec 2012 | Mar 2013,7
30324177-4531-45fa-b393-31027dd4609c,1d35eb59-2100-4cfe-9820-f495bfc9b883,"Scientific Roundtable Member, Science Communicator and Research Collaborator",Swiss Institute for Medical Cannabis Research,Contract,Remote,Oct 2025,Present,1 yr,"As a Scientific Roundtable Member of the Swiss Institute for Medical Cannabis Research (SIMCR), I contribute to a multidisciplinary panel of physicians and scientists dedicated to advancing endocannabinoid science and cannabinoid-based therapeutics through ethical, evidence-driven collaboration. My work focuses on the pharmacology of the endocannabinoid system and its implications in inflammatory, metabolic, and gastrointestinal disorders. Within the Roundtable, I help bridge traditional medical knowledge and modern biomedical inquiry, bringing a perspective rooted in ethnomedicine, pharmacological research, and scientific communication. In parallel, I collaborate closely with Dr. Stefan Broselid, SIMCR’s Scientific Educator and Endocannabinoid Specialist, within the institute’s educational pillar - the SIMCR Academy. Together, we contribute to the development of structured, CME-oriented educational programs designed to strengthen global understanding of cannabinoid pharmacology, clinical applications, and endocannabinoid system-based medicine.","Scientific Roundtable Member, Science Communicator and Research Collaborator Swiss Institute for Medical Cannabis Research · Contract Oct 2025 - Present · 1 yr Remote As a Scientific Roundtable Member of the Swiss Institute for Medical Cannabis Research (SIMCR), I contribute to a multidisciplinary panel of physicians and scientists dedicated to advancing endocannabinoid science and cannabinoid-based therapeutics through ethical, evidence-driven collaboration. My work focuses on the pharmacology ",0
61a07f32-ce39-41e5-af2b-8b35d0aaa852,1d35eb59-2100-4cfe-9820-f495bfc9b883,Sessional Academic,Curtin University,Contract,,Jan 2024,Present,2 yrs 9 mos,,Sessional Academic Contract Jan 2024 - Present · 2 yrs 9 mos Biomedical Scientist & Educator,1
61050e20-ecaa-4f78-91ad-2f9a8228453d,1d35eb59-2100-4cfe-9820-f495bfc9b883,Doctoral Student,Curtin University,Permanent Full-time,,Jan 2022,Nov 2025,3 yrs 11 mos,I am exploring novel therapeutic strategies in enhancing the therapeutic efficacy of cannabis and cannabinoid molecules in the treatment of gastrointestinal disorders including inflammatory bowel disease and diabetes. My research will help in developing new cannabinoid-based drug in the treatment of aforementioned disease and disorders.,"Doctoral Student Permanent Full-time Jan 2022 - Nov 2025 · 3 yrs 11 mos I am exploring novel therapeutic strategies in enhancing the therapeutic efficacy of cannabis and cannabinoid molecules in the treatment of gastrointestinal disorders including inflammatory bowel disease and diabetes. My research will help in developing new cannabinoid-based drug in the treatment of aforementioned disease and disorders. Skills: Presentations, Research Methods, +6 skills",2
0712e7a2-0211-4fd3-83a5-7a765f8bb511,1d35eb59-2100-4cfe-9820-f495bfc9b883,Founder president,Rural community Foundation of Nepal,,"Kushadevi-3 , Kavre, Nepal",Apr 2015,Present,11 yrs 6 mos,Rural community Foundation (RCF) Nepal is a non-profit community organization established to transform the different aspects of community especially through reforming education in public schools.,"Founder president Rural community Foundation of Nepal Apr 2015 - Present · 11 yrs 6 mos Kushadevi-3 , Kavre, Nepal Rural community Foundation (RCF) Nepal is a non-profit community organization established to transform the different aspects of community especially through reforming education in public schools. Presentations, Medical Science and +6 skills",3
54eec353-c1af-4a5f-9e8b-943c78037bff,1d35eb59-2100-4cfe-9820-f495bfc9b883,Cannabinoids Research Scientist,Dalhousie University,Jan 2018 - Apr 2019 · 1 yr 4 mos,,,,,I am working in investigating the pharmacological properties of cannabinoids (Phyto and Synthetic) in reducing pain and inflammation. I am looking forward to translate the findings of my pre-clinical studies into clinical research.,"Cannabinoids Research Scientist Jan 2018 - Apr 2019 · 1 yr 4 mos Halifax, Canada Area I am working in investigating the pharmacological properties of cannabinoids (Phyto and Synthetic) in reducing pain and inflammation. I am looking forward to translate the findings of my pre-clinical studies into clinical research. Skills: Presentations, Research Methods, +7 skills",4
8cf8ab41-0073-41e1-829f-c8942dcc5948,1d35eb59-2100-4cfe-9820-f495bfc9b883,Graduate Student Researcher,Dalhousie University,Aug 2015 - Dec 2017 · 2 yrs 5 mos,,,,,,"Graduate Student Researcher Aug 2015 - Dec 2017 · 2 yrs 5 mos Greater Halifax Metropolitan Area Skills: Presentations, Research Methods, +7 skills",5
98ebf978-3405-4de9-83e7-661eb7afc9be,1d35eb59-2100-4cfe-9820-f495bfc9b883,Researcher in natural medicine and hospital pharmacist,"Chitwan Medical Collge, Nepal",,,Nov 2011,Jul 2015,3 yrs 9 mos,,"Researcher in natural medicine and hospital pharmacist Chitwan Medical Collge, Nepal Nov 2011 - Jul 2015 · 3 yrs 9 mos I worked in managing drug related problems regarding ADR monitoring and documentation of narcotic and psychotic drugs as well as counselling. I did some research in Nepalese medicinal plants and their role in treatment of various diseases. Presentations, Research Methods and +7 skills",6
84ae9744-30f0-4a67-b44f-3df19a169411,330746cd-4de8-41a2-a4c5-c75787af6150,Registered Provisional Psychologist,Renewed Stories Psychology,Self-employed,"Calgary, Alberta, Canada",Jan 2024,Present,2 yrs 9 mos,"I am a registered provisional psychologist in downtown Calgary. I have focused much of my training, professional development, and work experience on supporting youth and their families with a range of mental health difficulties. I have experience working with youth and families struggling with their identity, sexuality (LGBTQ+, queer-allied space), anxiety, low mood, ""big emotions"", social relationships, school-related challenges, or just the stress of everyday life. I tend to take a holistic, human-centred, and largely narrative approach to therapy, meaning I believe in the power of human connection and story.",Registered Provisional Psychologist | Renewed Stories Psychology | Jan 2024 | Present,0
1bc23676-329d-4688-99f7-c38fb0ab2a0f,330746cd-4de8-41a2-a4c5-c75787af6150,Registered Provisional Psychologist - Contractor,Riverwest Therapy Collective,Contract Part-time,"Calgary, Alberta, Canada",Jan 2024,Present,2 yrs 9 mos,I am a registered provisional psychologist offering individual and family therapy options for adolescents and their families. I am the owner of Renewed Stories Psychology and a proud member of the Riverwest Therapy Collective.,Registered Provisional Psychologist - Contractor | Riverwest Therapy Collective | Jan 2024 | Present,1
483afac3-8bb1-443d-af88-9c6792c28742,330746cd-4de8-41a2-a4c5-c75787af6150,Research Therapist & Clinical Rater,,3rd,"Calgary, Alberta, Canada",Oct 2022,Present,4 yrs,Research therapist and clinical rater conducting psychosis risk assessments and providing individual therapy to youth and young adults experiencing psychosis-risk symptoms.,Research Therapist & Clinical Rater | Oct 2022 | Present,2
0badfddc-ecdc-4d08-9a8d-23f7f300f04f,ac0acb22-58b5-44bd-adde-69136ab95599,Psychiatric Mental Health Nurse Practitioner,Montana Department of Corrections,Full-time,Deer Lodge MT,Jun 2022,Present,4 yrs 4 mos,"• Manage the mental health care of adult male clients, including medication management, diagnosis, and supportive therapy. • Working with a diverse population including mood disorders, anxiety disorders, psychotic disorders, personality disorders, dual diagnosis, and complex treatment-resistant cases.","Psychiatric Mental Health Nurse Practitioner Montana Department of Corrections · Full-time Jun 2022 - Present · 4 yrs 4 mos Deer Lodge MT • Manage the mental health care of adult male clients, including medication management, diagnosis, and supportive therapy. • Working with a diverse population including mood disorders, anxiety disorders, psychotic disorders, personality disorders, dual diagnosis, and complex treatment-resistant cases.",0
e055acb5-c3e3-4e2b-8c00-64b411ce7cec,ac0acb22-58b5-44bd-adde-69136ab95599,Psychiatric Mental Health Nurse Practitioner,Montana State Hospital (DPHHS),Full-time,Warm Springs MT,Jun 2018,Jun 2022,4 yrs 1 mo,"Montana State Hospital – Psychiatric Nurse Practitioner – June, 2018 to present • Managed the inpatient mental health care of adult clients, including medication management, diagnosis, admissions, and discharges. • Worked with a diverse client population including dual diagnosis, intellectual disabilities, TBI, clozapine, and complex treatment-resistant cases. • Lead an interdisciplinary treatment team. • On-call duties. • Served as clinical preceptor to APRN students. • Medical Staff Committee President (October, 2019 to June, 2022)","Psychiatric Mental Health Nurse Practitioner Montana State Hospital (DPHHS) · Full-time Jun 2018 - Jun 2022 · 4 yrs 1 mo Warm Springs MT Montana State Hospital – Psychiatric Nurse Practitioner – June, 2018 to present • Managed the inpatient mental health care of adult clients, including medication management, diagnosis, admissions, and discharges. • Worked with a diverse client population including dual diagnosis, intellectual disabilities, TBI, clozapine, and complex treatment-resistant cases. ",1
9b01ad86-fe12-4cde-aa13-63c0e1cc3b70,ac0acb22-58b5-44bd-adde-69136ab95599,Family Psychiatric Mental Health Nurse Practitioner-Board Certified,Texas DSHS / HHSC,Jul 2016 - Jun 2018 · 2 yrs,,,,,"Waco Center for Youth – Psychiatric Nurse Practitioner – July, 2016 to present • Managed the residential treatment of adolescent clients (ages 13-17), including medication management, diagnosis, admissions, and discharges. • Worked with a diverse client population ranging from ADHD to Conduct Disorder to Autism Spectrum to dual diagnosis to victims of severe childhood abuse. • Led three (sometimes four) interdisciplinary treatment teams and collaborated with a supervising MD. • Served on various committees, including Campus Behavioral System revision and Pharmacy & Therapeutics. • Served as clinical preceptor to APRN students.","Family Psychiatric Mental Health Nurse Practitioner-Board Certified Jul 2016 - Jun 2018 · 2 yrs Waco Center for Youth Waco Center for Youth – Psychiatric Nurse Practitioner – July, 2016 to present • Managed the residential treatment of adolescent clients (ages 13-17), including medication management, diagnosis, admissions, and discharges. • Worked with a diverse client population ranging from ADHD to Conduct Disorder to Autism Spectrum to dual diagnosis to victims of severe childhood abuse. • Le",2
48a300f6-c0ca-4e09-a0a0-5e2e2ba3945a,ac0acb22-58b5-44bd-adde-69136ab95599,Family Psychiatric Mental Health Nurse Practitioner-Board Certified,Texas DSHS / HHSC,Oct 2014 - Jun 2016 · 1 yr 9 mos,,,,,"Big Spring State Hospital – Psychiatric Nurse Practitioner – October, 2014 to June, 2016 • Managed the inpatient mental health care of adult clients, including medication management, diagnosis, admissions, discharges, and competency restoration. • Worked with a diverse client population including civil, forensic, dual diagnosis, intellectual disabilities, clozapine, and complex treatment-resistant cases. • Led an interdisciplinary treatment team and collaborated with a supervising MD. • Acted as ‘medical on duty’ (on-call) to handle psychiatric emergencies. • Served as clinical preceptor to numerous RN, APRN, PA, and MD students.","Family Psychiatric Mental Health Nurse Practitioner-Board Certified Oct 2014 - Jun 2016 · 1 yr 9 mos Big Spring State Hospital Big Spring State Hospital – Psychiatric Nurse Practitioner – October, 2014 to June, 2016 • Managed the inpatient mental health care of adult clients, including medication management, diagnosis, admissions, discharges, and competency restoration. • Worked with a diverse client population including civil, forensic, dual diagnosis, intellectual disabilities, clozapine, and ",3
dcc5565c-34c2-4b52-892c-1c3f2f637445,ac0acb22-58b5-44bd-adde-69136ab95599,Registered Nurse (Psychiatric),Texas Department of State Health Services,,Big Spring State Hospital,Jun 2007,Oct 2014,7 yrs 5 mos,"Big Spring State Hospital – Registered Nurse – June, 2007 to September, 2014 • Provided inpatient nursing care to acute and sub-acute adult psychiatric patients. • Charge nurse duties, including supervising LVNs and managing direct care staff.","Registered Nurse (Psychiatric) Texas Department of State Health Services Jun 2007 - Oct 2014 · 7 yrs 5 mos Big Spring State Hospital Big Spring State Hospital – Registered Nurse – June, 2007 to September, 2014 • Provided inpatient nursing care to acute and sub-acute adult psychiatric patients. • Charge nurse duties, including supervising LVNs and managing direct care staff.",4
b8203523-2e37-42a6-96c1-649f4603c1c9,1569254f-5dcd-4f4f-8a9d-9c74e07c336f,Case Manager,Veheri.com,Contract,Australia and New Zealand · Remote,Feb 2026,Present,8 mos,LinkedIn helped me get this job helped me get this job,Case Manager Veheri.com · Contract Feb 2026 - Present · 8 mos Australia and New Zealand · Remote LinkedIn helped me get this job helped me get this job,0
7019cf6b-7562-4375-a793-cd1df2025820,1569254f-5dcd-4f4f-8a9d-9c74e07c336f,Visiting Researcher,SAHMRI,Internship,"Adelaide, South Australia, Australia · On-site",,,1 mo,,"Visiting Researcher SAHMRI · Internship Jun 2026 · 1 mo Adelaide, South Australia, Australia · On-site Pre-clinical Studies, Neuroimaging and +1 skill",1
f87c05ab-66e1-48fb-bcd8-167e485e2bd9,1569254f-5dcd-4f4f-8a9d-9c74e07c336f,Research Intern,University of Otago,Internship,"Dunedin, Otago, New Zealand · On-site",,,1 mo,Neuromodulation using EEG to treat Chronic Pain in Human participants.,"Research Intern University of Otago · Internship Oct 2025 · 1 mo Dunedin, Otago, New Zealand · On-site Neuromodulation using EEG to treat Chronic Pain in Human participants. Stroop Test, EEGLAB and +7 skills",2
8c35fdba-410c-48b1-8ca8-6137033bbd41,1569254f-5dcd-4f4f-8a9d-9c74e07c336f,Founder,The Geek Veterinarian,Self-employed,Hybrid,May 2021,Oct 2025,4 yrs 6 mos,,"Founder The Geek Veterinarian · Self-employed May 2021 - Oct 2025 · 4 yrs 6 mos Hybrid Medical Education, Education and +5 skills",3
8439d13a-274f-45d6-9951-ab8713f190c0,1569254f-5dcd-4f4f-8a9d-9c74e07c336f,Academic Manager,Swaan Edusupport,Sep 2024 - Nov 2024 · 3 mos,,,,,,"Academic Manager Sep 2024 - Nov 2024 · 3 mos Hybrid Skills: Team Coordination, Customer Service, +7 skills",4
2828c7c9-6e15-4ffd-a11f-41d0ae8b54aa,1569254f-5dcd-4f4f-8a9d-9c74e07c336f,Academic Reviewer,Swaan Edusupport,Jun 2023 - Nov 2024 · 1 yr 6 mos,,,,Remote,,"Academic Reviewer Jun 2023 - Nov 2024 · 1 yr 6 mos Pune District, Maharashtra, India · Remote Skills: Ethical standards , Peer Reviews, +3 skills",5
cef50921-7457-46a2-bc85-f1ca825ae204,1569254f-5dcd-4f4f-8a9d-9c74e07c336f,Content Curator,Auroma Global Connect,Part-time,"Puducherry, Puducherry, India",May 2022,Nov 2022,7 mos,LinkedIn helped me get this job helped me get this job,"Content Curator Auroma Global Connect · Part-time May 2022 - Nov 2022 · 7 mos Puducherry, Puducherry, India LinkedIn helped me get this job helped me get this job As a content creator at Auroma Global Connect, a business management consultancy in Pondicherry, I used to create and curate content related to Pet animals - nutrition, care, and management from a perspective of a veterinarian as required by the client. Microsoft Word, Proofreading and +8 skills",6
29e00012-76a3-442f-a2e5-bcd3193ac960,1569254f-5dcd-4f4f-8a9d-9c74e07c336f,Freelance Content Writer,Collegedunia,Freelance,"Gurugram, Haryana, India · Remote",Jan 2022,Aug 2022,8 mos,"During my time at College Dunia, I worked as a content writer where I was responsible for creating and publishing engaging and informative articles for the platform's readership. My primary focus was on writing content related to education, including university admissions, exam preparation, and career guidance. Through my work at College Dunia, I developed a strong understanding of the education industry and the challenges facing students and educators today. I honed my skills in research, writing, and digital marketing, and gained valuable experience working as part of a dynamic and fast-paced team.","Freelance Content Writer Collegedunia · Freelance Jan 2022 - Aug 2022 · 8 mos Gurugram, Haryana, India · Remote During my time at College Dunia, I worked as a content writer where I was responsible for creating and publishing engaging and informative articles for the platform's readership. My primary focus was on writing content related to education, including university admissions, exam preparation, and career guidance. Through my work at College Dunia, I developed a strong understanding of the",7
725240b5-5861-48f8-b339-4abb58c5235d,4dda7731-1bd1-457f-a5c7-d0df0854ef6d,Retired,Retired at home,Permanent Full-time,,Aug 2008,Present,18 yrs 2 mos,,Retired | Retired at home | Aug 2008 | Present,0
529fb1e6-f130-4849-9119-355229f99b0a,4dda7731-1bd1-457f-a5c7-d0df0854ef6d,Chief Executive Officer,Choice Capital Global,,,Jan 2014,Present,12 yrs 9 mos,"Panama City, Panamá, Panama",Chief Executive Officer | Choice Capital Global | Jan 2014 | Present,1
2e30f5df-fde6-4ac8-b484-4ccaf064ba25,4dda7731-1bd1-457f-a5c7-d0df0854ef6d,"President and CFO, Vice Chair",XR Medical Solutions,,,Jan 2017,Aug 2021,4 yrs 8 mos,Panama,"President and CFO, Vice Chair | XR Medical Solutions | Jan 2017 | Aug 2021",2
53b95fe8-a034-49c1-976b-ac7b53a34180,4dda7731-1bd1-457f-a5c7-d0df0854ef6d,Director,NYGÅRD International,Full-time,,Jan 2005,Dec 2016,12 yrs,"Winnipeg, Manitoba, Canada",Director | NYGÅRD International | Jan 2005 | Dec 2016,3
f7227422-728b-4eac-b2e4-7b3112082a4b,4dda7731-1bd1-457f-a5c7-d0df0854ef6d,Director of Finance,Toromont Industries Ltd,Full-time,,Jan 2002,Dec 2004,3 yrs,"Toronto, Ontario, Canada",Director of Finance | Toromont Industries Ltd | Jan 2002 | Dec 2004,4
e73a136d-b920-4785-88f5-a438af04c721,4dda7731-1bd1-457f-a5c7-d0df0854ef6d,Vice President Finance,Associated Freezers Income Trust,Full-time,,Jan 2000,Dec 2002,3 yrs,"Toronto, Ontario, Canada",Vice President Finance | Associated Freezers Income Trust | Jan 2000 | Dec 2002,5
9e33e3ed-7a04-4282-bdcd-73c1c84120b4,4dda7731-1bd1-457f-a5c7-d0df0854ef6d,Vice President Finance,Cantar Corporation - Polyair Interpak,Full-time,,Jan 1987,Dec 1999,13 yrs,"Toronto, Ontario, Canada",Vice President Finance | Cantar Corporation - Polyair Interpak | Jan 1987 | Dec 1999,6
98682148-aae3-4010-88a2-c0626c800556,4dda7731-1bd1-457f-a5c7-d0df0854ef6d,Corporate Controller,,3rd,,Jan 1983,Dec 1986,4 yrs,"Toronto, Ontario, Canada",Corporate Controller | Jan 1983 | Dec 1986,7
7c5df61e-6963-4e64-afbd-9364305acae2,e8bb624c-beb7-47bf-bdc9-6220d0f168de,PhD Scholar,Prasanna School of Public Health,Full-time,Manipal · On-site,Sep 2024,Present,2 yrs 1 mo,"Public Health, Statistical Data Analysis and +4 skills","PhD Scholar Prasanna School of Public Health · Full-time Sep 2024 - Present · 2 yrs 1 mo Manipal · On-site PhD scholar Public Health, Statistical Data Analysis and +4 skills",0
f41170f2-a7a6-4ff4-824c-cd2d510e5704,e8bb624c-beb7-47bf-bdc9-6220d0f168de,Master of Public Health,Prasanna School of Public Health,Aug 2022 - Jul 2024 · 2 yrs,,,,,Master of Public Health with a specialization in Epidemiology,"Master of Public Health Aug 2022 - Jul 2024 · 2 yrs On-site Master of Public Health with a specialization in Epidemiology Skills: Public Health, Teamwork, +22 skills",1
4c9d39ab-d044-4ea9-8ce7-d7d51e51a7b5,e8bb624c-beb7-47bf-bdc9-6220d0f168de,Postgraduate Student,Prasanna School of Public Health,Aug 2022 - Jul 2024 · 2 yrs,,,,,,"Postgraduate Student Aug 2022 - Jul 2024 · 2 yrs Skills: Public Health, Statistical Data Analysis, +15 skills",2
7210d53d-d59d-4f37-a11e-cd45fbf77d3f,e8bb624c-beb7-47bf-bdc9-6220d0f168de,Post graduate intern,SHSRC-K,Internship,"Thiruvananthapuram, Kerala, India · On-site",Aug 2023,Sep 2023,2 mos,Public health post graduate intern for a period of 2 months.,"Post graduate intern SHSRC-K · Internship Aug 2023 - Sep 2023 · 2 mos Thiruvananthapuram, Kerala, India · On-site Public health post graduate intern for a period of 2 months. Public Health, Teamwork and +12 skills",3
1b41ab81-25d0-4f07-baf8-56e21c4969ec,e8bb624c-beb7-47bf-bdc9-6220d0f168de,Consulting doctor,Kottakkal Arya Vaidya Sala,Part-time,Nadaparamb,Apr 2022,Jun 2022,3 mos,LinkedIn helped me get this job helped me get this job,"Consulting doctor Kottakkal Arya Vaidya Sala · Part-time Apr 2022 - Jun 2022 · 3 mos Nadaparamb LinkedIn helped me get this job helped me get this job Public Health, Direct Patient Care and +11 skills",4
746a4590-d5ba-4777-945d-08453bb7069d,e8bb624c-beb7-47bf-bdc9-6220d0f168de,House surgeon,Government Ayurveda dispensary,Jan 2022 - Mar 2022 · 3 mos,,,,,,"House surgeon Jan 2022 - Mar 2022 · 3 mos Thiruvegappura Skills: Pharmacy Consulting, Soft Skills, +10 skills",5
dc1ff22f-d7c2-4418-adb1-4c738eea2929,e8bb624c-beb7-47bf-bdc9-6220d0f168de,House surgeon,Government Ayurveda dispensary,Jan 2022 - Mar 2022 · 3 mos,,,,,,"House surgeon Jan 2022 - Mar 2022 · 3 mos Skills: English, Healthcare, +4 skills",6
9264f8d3-cfcc-45bf-8877-dec0163e7a29,e8bb624c-beb7-47bf-bdc9-6220d0f168de,House surgeon,AHALIA AYURVEDA MEDICAL COLLEGE,Internship,"Palghat, Kerala, India",Apr 2021,Dec 2021,9 mos,"I was the trainer in in the AHALIA Group of Institutions in customized crash course programme for the COVID frontline workers approved by national skill development cooperation under ministry of skill development and entrepreneurship, govt of India.","House surgeon AHALIA AYURVEDA MEDICAL COLLEGE · Internship Apr 2021 - Dec 2021 · 9 mos Palghat, Kerala, India I was the trainer in in the AHALIA Group of Institutions in customized crash course programme for the COVID frontline workers approved by national skill development cooperation under ministry of skill development and entrepreneurship, govt of India. Team Building, Direct Patient Care and +21 skills",7
c1c9bb04-d7fd-422f-85a3-d95c5f3bb1e6,b351306e-b8ae-45ec-99bc-801a9bb628b4,Postdoctoral Researcher,Central Institute of Mental Health,Full-time,,Aug 2020,Oct 2025,5 yrs 3 mos,"Mannheim, Baden-Württemberg, Germany",Postdoctoral Researcher | Central Institute of Mental Health | Aug 2020 | Oct 2025,0
7a951350-0b3e-453a-b396-8b73f7ea88e3,b351306e-b8ae-45ec-99bc-801a9bb628b4,Postdoctoral Researcher,"Shahid Beheshti University of Medical Sciences, Tehran, Iran",Full-time,,Aug 2017,Aug 2018,1 yr 1 mo,"• Investigated dopaminergic receptor function in hippocampal CA1 neurons using experimental models of autism-related neurobiology.• Performed whole-cell patch-clamp electrophysiology to investigate neuronal and synaptic function.• Designed and conducted experiments, analyzed electrophysiological data, and interpreted research findings.• Applied cellular neuroscience and neuropharmacological approaches to study mechanisms underlying altered neuronal function.","Postdoctoral Researcher | Shahid Beheshti University of Medical Sciences, Tehran, Iran | Aug 2017 | Aug 2018",1
7420b26a-4b2f-4d2c-a9cb-71eeda67643e,b351306e-b8ae-45ec-99bc-801a9bb628b4,Postdoctoral Researcher,,3rd,"Seoul, South Korea",Aug 2016,Aug 2017,1 yr 1 mo,"• Investigated cholinergic modulation of AMPA receptor signaling in the nucleus accumbens.• Performed whole-cell patch-clamp electrophysiology to study synaptic transmission and neuronal function.• Integrated electrophysiological recordings with neuropharmacological and synaptic signaling approaches.• Designed and conducted experiments, analyzed electrophysiological data, and contributed to research findings.",Postdoctoral Researcher | Aug 2016 | Aug 2017,2
0cad5df5-b8b2-487d-93d8-4c9d3ea0a8ba,7634b3ec-4d14-4a0e-b019-1257b0805abf,"Founder, CEO & Neuroscientist",21st Century NeuroPsych Consulting Services,Self-employed,Canada / Global,Sep 2021,Present,5 yrs 1 mo,"Dr. Pamela Seraphine is a neuroscientist and #1 international bestselling author of Neuro-Mastery. A global leader in applied neuroscience for high performance and leadership excellence, she works at the intersection of brain optimization, trauma recovery, and elite performance and execution. With a background in neurobiology, neuropsychology, and performance science, Dr. Seraphine helps high-stakes professionals and visionary organizations expand their capacity for high performance and sustainable excellence.","Founder, CEO & Neuroscientist | 21st Century NeuroPsych Consulting Services | Sep 2021 | Present",0
f4a0c795-6755-4efc-9bb5-4345e182a6d2,7634b3ec-4d14-4a0e-b019-1257b0805abf,Developer & Lead Educator of Neuroscience-Based Training at Hope After Trauma Academy,British Columbia Borstal Association,Freelance,,Dec 2021,Mar 2025,3 yrs 4 mos,"Vancouver, British Columbia, Canada",Developer & Lead Educator of Neuroscience-Based Training at Hope After Trauma Academy | British Columbia Borstal Association | Dec 2021 | Mar 2025,1
0c450849-f5cd-4b44-8991-71bdb9b9a34f,7634b3ec-4d14-4a0e-b019-1257b0805abf,"NeuroPsychotherapist | Trauma, PTSD & Brain Health Specialist",,3rd,,Sep 2022,Jul 2023,11 mos,"North Vancouver, British Columbia, Canada","NeuroPsychotherapist | Trauma, PTSD & Brain Health Specialist | Sep 2022 | Jul 2023",2
