cert_id,profile_id,title,issuer,issue_date,expiry_date,credential_id,credential_url,raw_text,sort_order
261e7169-4ff9-4cfb-83f1-524d31b0e20b,9c755149-1bb9-49bf-99f6-b498a5ed12a0,Neda Anssari,· 3rd,,,,,Neda Anssari · 3rd Neurologist and Concussion specialist at Brain Vision and Concussion Clinic Follow,2
7b7419cc-0a6e-44c4-ab86-524df5618b4e,9c755149-1bb9-49bf-99f6-b498a5ed12a0,Alexandra De Vries,· 3rd,,,,,Alexandra De Vries · 3rd Physiotherapist at Homebodies therapy services Message,3
c0677be9-1d58-4348-ab8f-140c02b7d443,9c755149-1bb9-49bf-99f6-b498a5ed12a0,Stefanie Sheard,· 3rd,,,,,Stefanie Sheard · 3rd Physician Assistant Message,4
0ddaa588-7ac7-4beb-99c3-3fad6f328821,35c73dbd-d95f-4495-951b-7dcf99fbb288,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
5d615e4d-6fb0-428d-b86b-7f7a4af80c0e,c0724962-466d-4717-90a3-b24940600ffc,CCRPS Membership,CCRPS,Feb 2025,,Credential ID 392aa230-2a3f-46fd-a7f5-59c81f51e3cd,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fcredsverse%2Ecom%2Fcredentials%2F392aa230-2a3f-46fd-a7f5-59c81f51e3cd&urlhash=PYbJ&mt=2cfr6RDHqoirT5AXiXjAtSOFs2DNxFXKDYVcjeToUa5vhIAU4ZzJaaGmXOB62rKe3BC8jLpe93TnX0GpanVRiZxjKq0&isSdui=true,CCRPS Membership CCRPS Issued Feb 2025 Credential ID 392aa230-2a3f-46fd-a7f5-59c81f51e3cd Show credential,0
7962c55f-244e-44bd-bc6d-861c77a60750,c0724962-466d-4717-90a3-b24940600ffc,CCRPS Membership,CCRPS,Feb 2025,,Credential ID 392aa230-2a3f-46fd-a7f5-59c81f51e3cd,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fcredsverse%2Ecom%2Fcredentials%2F392aa230-2a3f-46fd-a7f5-59c81f51e3cd&urlhash=PYbJ&mt=I17VGVaDIyq7-xpR1C5FZachwM2b7R7udmxGFUUToo2KL-4EIU6UimqQrlNHEhKMqvYP8G4FqETZaSyhUZrFFvGKw7U&isSdui=true,CCRPS Membership CCRPS Issued Feb 2025 Credential ID 392aa230-2a3f-46fd-a7f5-59c81f51e3cd Show credential Skills: Program Management,1
8098ff23-ef84-498d-835b-c74782197512,c0724962-466d-4717-90a3-b24940600ffc,Certified Clinical Research Associate (CCRA®),ACRP - Association of Clinical Research Professionals,Apr 2023 · Expired May 2025,,,,Certified Clinical Research Associate (CCRA®) ACRP - Association of Clinical Research Professionals Issued Apr 2023 · Expired May 2025 Show credential Skills: Program Management,2
ec4e7ca4-3efe-4dd9-92f5-f51701aaa048,c0724962-466d-4717-90a3-b24940600ffc,Certified Clinical Research Professional (CCRP),Society of Clinical Research Associates (SOCRA),,,Credential ID 42132,,Certified Clinical Research Professional (CCRP) Society of Clinical Research Associates (SOCRA) Credential ID 42132 Skills: Program Management,3
7d237da3-c596-4975-9b23-18328b3b6424,c0724962-466d-4717-90a3-b24940600ffc,Member of the Association of Clinical Research Professionals,ACRP - Association of Clinical Research Professionals,Dec 2022 · Expired Dec 2023,,,,Member of the Association of Clinical Research Professionals ACRP - Association of Clinical Research Professionals Issued Dec 2022 · Expired Dec 2023 Show credential Skills: Program Management,4
dec5509b-7046-4bc8-bca8-1208f609114e,c0724962-466d-4717-90a3-b24940600ffc,Humber Cafe Alumni Volunteer,Ten Thousand Coffees,Mar 2019,,Credential ID 73066,,Humber Cafe Alumni Volunteer Ten Thousand Coffees Issued Mar 2019 Credential ID 73066 Show credential,5
08125cc3-130c-40e2-8b9f-c2985a4cba43,3ba625e8-c264-41b2-a661-79df90173831,Fundamentals of Change Management,Florence Healthcare,Feb 2026,,,,Fundamentals of Change Management Florence Healthcare Issued Feb 2026 Fundamentals of Change Management,0
71b43c99-f940-4fba-951c-fd8a0dc1ebd3,3ba625e8-c264-41b2-a661-79df90173831,International Conference on Clinical Ethics and Consultation & Canadian Bioethics Society,Université de Montréal (University of Montreal),May 2024,,,,International Conference on Clinical Ethics and Consultation & Canadian Bioethics Society Université de Montréal (University of Montreal) Issued May 2024 International Conference on Clinical Ethics and Consultation & Canadian Bioethics Society,1
d6aa8310-ba12-47a7-a34c-aef66d459b63,3ba625e8-c264-41b2-a661-79df90173831,Good Clinical practice,The National Institute on Drug Abuse (NIDA),Feb 2026 · Expires Feb 2029,,Credential ID HHSN27201201000024C,,Good Clinical practice The National Institute on Drug Abuse (NIDA) Issued Feb 2026 · Expires Feb 2029 Credential ID HHSN27201201000024C Show credential GCP,2
47816f9c-30ed-44fa-9117-1c377087a248,3ba625e8-c264-41b2-a661-79df90173831,Tri-Council Policy Statement on Ethical Conduct (TCPS 2: COE-2022),Tri-Council Policy Statement on Ethical Conduct (TCPS 2: CORE-2022),Jan 2022,,,,Tri-Council Policy Statement on Ethical Conduct (TCPS 2: COE-2022) Tri-Council Policy Statement on Ethical Conduct (TCPS 2: CORE-2022) Issued Jan 2022 TCPS 2:CORE 2022,3
aaf6d60f-2712-4f86-932a-4959217f90e4,3ba625e8-c264-41b2-a661-79df90173831,Human Subjects Research (CITI Program),University of Calgary,Jun 2024,,,,Human Subjects Research (CITI Program) University of Calgary Issued Jun 2024,4
a9a27e6b-1e88-4012-9404-d17107e9af51,3ba625e8-c264-41b2-a661-79df90173831,Good Clinical practice,University of Calgary,Jun 2024,,,,Good Clinical practice University of Calgary Issued Jun 2024,5
99df33de-094c-401f-8602-b2abc627f54c,3ba625e8-c264-41b2-a661-79df90173831,Introduction to Clinical Trial and Regulations,IMPACT,May 2025,,Credential ID Certificate,,Introduction to Clinical Trial and Regulations IMPACT Issued May 2025 Credential ID Certificate Introduction to Clinical Trial and Regulations,6
ef4ce6b0-afe0-4cac-9c79-c840a4f1b049,a9c57efd-f563-4359-a9d6-dcad7cd967c3,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
c8acde96-99b6-4cc7-8f00-caa506dab497,f30f3aed-c112-4e00-80d0-8bfc8f0533f2,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
7a747bcb-4c51-4e2a-a0ed-93a16d6c00d3,34c72f0b-061a-4a86-958c-84cc5cf1fc6d,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
70d0ee4d-88b9-4971-b0b3-c9cf752ab1fd,71849bea-2d80-4e8c-bfe2-496d4cabe910,Trials Essentials for Investigators (ICH E6(R3) Good Clinical Practice),Australian Clinical Trials Education Centre (A-CTEC),Jan 2026,,,,"Trials Essentials for Investigators (ICH E6(R3) Good Clinical Practice) Australian Clinical Trials Education Centre (A-CTEC) Issued Jan 2026 Skills: Clinical Research, Good Clinical Practice (GCP), +2 skills",0
2104c388-b441-4812-a44c-51963ffcda6a,d08ca4f1-15ea-4409-9189-9473d24202af,How to Research and Write Using Generative AI Tools,LinkedIn,Apr 2024,,,,"How to Research and Write Using Generative AI Tools LinkedIn Issued Apr 2024 Show credential Skills: Artificial Intelligence for Design, Artificial Intelligence for Business, +1 skill",0
190d7f91-d2c5-42ff-b66f-45bdac8cc62f,d08ca4f1-15ea-4409-9189-9473d24202af,Basic aEEG Trace Interpretation,Neuro Training Academy/NATUS,Feb 2024,,,,Basic aEEG Trace Interpretation Neuro Training Academy/NATUS Issued Feb 2024 Skills: Epilepsy Neuro Training Academy /NATUS Basic aEEG Trace Interpretation,1
937121f1-c454-4d1d-91aa-92067ba24d6b,d08ca4f1-15ea-4409-9189-9473d24202af,Neurovascular Workshop,Radiopaedia.org,Jan 2024,,,,"Neurovascular Workshop Radiopaedia.org Issued Jan 2024 Skills: Vascular Neurology , Neuroimaging, +2 skills Radiopedia.org Neurovascular Workshop Certificate",2
93ac963f-6897-4d56-be90-2578dcc0f1fa,d08ca4f1-15ea-4409-9189-9473d24202af,Project Management Skills for Leaders,LinkedIn,Dec 2023,,,,"Project Management Skills for Leaders LinkedIn Issued Dec 2023 Skills: Project Leadership, Project Management, +1 skill LinkedIn Learning Project Management Skills for Leaders",3
ef52b081-4757-4717-bf02-6f987e37ed3d,d08ca4f1-15ea-4409-9189-9473d24202af,Fellowship in Stroke and Vascular Neurology,APPNA-MERIT Academy USA,Oct 2023,,,,"Fellowship in Stroke and Vascular Neurology APPNA-MERIT Academy USA Issued Oct 2023 Skills: Vascular Neurology , Neurorehabilitation, +2 skills APPNA - MERIT ACADEMY Fellowship in Stroke and Vascular Neurology",4
64bd27b8-e7e5-4512-bdd0-2700752e4b50,d08ca4f1-15ea-4409-9189-9473d24202af,Basic Statistics in Medical Research,Nigerian Society of Neurological Sciences,Aug 2018,,,,Basic Statistics in Medical Research Nigerian Society of Neurological Sciences Issued Aug 2018,5
a387962a-3d5e-4497-b6ef-aea314dafc40,d08ca4f1-15ea-4409-9189-9473d24202af,Neuroradiology and Neurophysiology,Nigerian Society of Neurological Sciences,Mar 2019,,,,Neuroradiology and Neurophysiology Nigerian Society of Neurological Sciences Issued Mar 2019,6
ecfbf87b-52b6-45fe-a5b9-f657dac109f2,d08ca4f1-15ea-4409-9189-9473d24202af,Electromyography and Nerve conduction Studies,Southern Neurology and CMUL,Sep 2017,,,,Electromyography and Nerve conduction Studies Southern Neurology and CMUL Issued Sep 2017,7
f3804aa8-27dd-4eb3-9b53-6b109f2ae538,d08ca4f1-15ea-4409-9189-9473d24202af,Internal Medicine,WEST AFRICAN COLLEGE OF PHYSICIANS,Apr 2015,,,,Internal Medicine WEST AFRICAN COLLEGE OF PHYSICIANS Issued Apr 2015,8
221acf06-6b3e-45a3-ad7a-a3e91340fec0,d08ca4f1-15ea-4409-9189-9473d24202af,Internal Medicine / Neurology,WEST AFRICAN COLLEGE OF PHYSICIANS,Oct 2021,,,,Internal Medicine / Neurology WEST AFRICAN COLLEGE OF PHYSICIANS Issued Oct 2021,9
cec697e9-5881-44c1-a65b-95cf64cc7aa3,6b6762f2-1dd3-41bc-9202-97a52cef0d24,"Medical Device Regulations & Quality Systems: EU MDR (2017/745), ISO 13485, ISO 14971, ISO 62366-1, ISO 10993, ISO 19011, Medical Device Cybersecurity",Kiwa,Dec 2025,,,,"Medical Device Regulations & Quality Systems: EU MDR (2017/745), ISO 13485, ISO 14971, ISO 62366-1, ISO 10993, ISO 19011, Medical Device Cybersecurity Kiwa Issued Dec 2025",0
1b85426e-f6c1-4635-a4a6-e1733e3e28ab,6b6762f2-1dd3-41bc-9202-97a52cef0d24,Strategic Management: Business Strategy from Wharton: Competitive Advantage,edX,Oct 2024,,,,Strategic Management: Business Strategy from Wharton: Competitive Advantage edX Issued Oct 2024 Show credential,1
c953e4a9-ed63-4271-b2cb-b51298d6e46c,6b6762f2-1dd3-41bc-9202-97a52cef0d24,International Business II,Coursera,Sep 2024,,,,International Business II Coursera Issued Sep 2024 Show credential,2
435df7ec-52d6-437c-91ff-65cf3ecb15a3,6b6762f2-1dd3-41bc-9202-97a52cef0d24,International Business I,Coursera,Sep 2024,,,,International Business I Coursera Issued Sep 2024 Show credential,3
ec55e40b-72ba-4125-91a0-9f8b39dc9777,6b6762f2-1dd3-41bc-9202-97a52cef0d24,Introduction to Value-Based Healthcare,Udemy,Aug 2024,,,,Introduction to Value-Based Healthcare Udemy Issued Aug 2024 Show credential,4
e8848199-ea6a-4d71-92e1-c9ad5eb310ea,6b6762f2-1dd3-41bc-9202-97a52cef0d24,Artificial Intelligence and Machine Learning for Business,Udemy,Aug 2024,,,,Artificial Intelligence and Machine Learning for Business Udemy Issued Aug 2024 Show credential,5
142f21bb-e218-4b53-b706-d066c7ca9e06,6b6762f2-1dd3-41bc-9202-97a52cef0d24,Sales Executive Trainings,Siemens Healthineers,,,,,Sales Executive Trainings Siemens Healthineers Expired Jan 2015,6
aded1d1d-eafe-4182-b462-f5c77f7a89f8,6b6762f2-1dd3-41bc-9202-97a52cef0d24,SPIN Selling Skills,Huthwaite International,Jan 2015,,,,"SPIN Selling Skills Huthwaite International Issued Jan 2015 Skills: Sales & Marketing, Direct Sales",7
c1062aab-f6be-4a5e-9a7c-eb4341412361,6b6762f2-1dd3-41bc-9202-97a52cef0d24,Marketing Principles,Udemy,Oct 2021,,,,"Marketing Principles Udemy Issued Oct 2021 Skills: Marketing, B2B Marketing, +3 skills",8
29cd514c-2a5d-4d06-ae39-75c833b76516,6b6762f2-1dd3-41bc-9202-97a52cef0d24,Business Model Innovation: Diffentiate & Grow Your Company,Udemy,Jun 2023,,,,"Business Model Innovation: Diffentiate & Grow Your Company Udemy Issued Jun 2023 Show credential Skills: Business Model Innovation, Business Model Canvas",9
63d7c336-c6df-42ce-af78-872cc1f456f6,5002aa09-cfb3-4ec2-a1d0-4512c591ce61,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
39f3f44f-846f-4f6e-ae83-006abaecaeca,1b5c3515-1cd9-4e3d-8540-02428fc140b9,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
0ad6f086-1f29-413f-87e2-ab6d15652579,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Mental Health First Aid Standard,Opening Minds | Advancing Mental Wellness,Mar 2025,,,,Mental Health First Aid Standard Opening Minds | Advancing Mental Wellness Issued Mar 2025 Show credential Skills: Mental Heath First Aid,0
3e2f265c-c2a6-43c5-8fb4-5066d1554ed4,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Professional Member,National Association of Cognitive-Behavioral Therapists,Mar 2025 · Expired Mar 2026,,,,"Professional Member National Association of Cognitive-Behavioral Therapists Issued Mar 2025 · Expired Mar 2026 Show credential Skills: Cognitive Behavioral Therapy (CBT), Mental Health Care",1
f5b528bd-e37c-453c-8e04-d65b319f71d6,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Professional Member,Canadian Counselling and Psychotherapy Association,Mar 2025,,Credential ID 11260704,,"Professional Member Canadian Counselling and Psychotherapy Association Issued Mar 2025 Credential ID 11260704 Show credential Skills: Adolescent Mental Health, Child Mental Health, +5 skills",2
e0fc0163-1460-467a-afd4-cad31834116e,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Applied Suicide Intervention Skills Training,LivingWorks,Feb 2025,,,,"Applied Suicide Intervention Skills Training LivingWorks Issued Feb 2025 Show credential Skills: Mental Health Care, Suicide Prevention, +2 skills",3
b6a43358-c24f-4177-8486-7f4bc03ccb9c,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Certified Listeners,Certified Listeners Society,Jul 2024,,,,"Certified Listeners Certified Listeners Society Issued Jul 2024 Show credential Skills: Adolescent Mental Health, Behavioral Health, +5 skills",4
2d90cd58-a24a-4665-b092-d96a08cb2599,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Trauma Informed Certificate for Coaches,The Centre for Healing,Jul 2024,,,,"Trauma Informed Certificate for Coaches The Centre for Healing Issued Jul 2024 Show credential Skills: Health & Wellness, Wellness Coaching, +4 skills",5
df476176-23de-49cb-bf9c-395726e87352,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Associate Member,American Psychological Association,Oct 2023 · Expired Dec 2024,,Credential ID C2304702110,,Associate Member American Psychological Association Issued Oct 2023 · Expired Dec 2024 Credential ID C2304702110 Show credential,6
f3a3444d-c835-4ab0-9f4d-22cee8f07885,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Healthcare Management Internship,Saint Louis University,Aug 2023,,,,"Healthcare Management Internship Saint Louis University Issued Aug 2023 Show credential Skills: Community Outreach, Working with Adolescents, +6 skills",7
b7d32ce7-5153-4791-a00a-dd2290ee90b3,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Adult Mental Health First Aider,National Council for Mental Wellbeing,Sep 2023 · Expires Sep 2026,,,,"Adult Mental Health First Aider National Council for Mental Wellbeing Issued Sep 2023 · Expires Sep 2026 Show credential Skills: Healthcare, Mental Heath First Aid , +3 skills",8
0e611b83-87ad-45f2-8fbc-a012074c4c7b,39749b34-dc9a-4435-bfd9-71566b2ff0b2,Suicide Prevention Training Program,Missouri Foundation for Health,Jul 2023,,,,"Suicide Prevention Training Program Missouri Foundation for Health Issued Jul 2023 Show credential Skills: Social Support, Depression and Anxiety Awareness, +1 skill",9
6a26275d-9959-4fa1-bd5c-81437999731a,89f8b084-b478-4c83-8b9c-c14a4b77647b,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
5e14c09b-7aba-4be9-9faf-a5468cd32077,df948294-a2cc-45f7-a9cf-d644fa4c93af,Advanced education in Monoclonal Antibodies and Immunotherapy,Sanofi,Jun 2021,,,,Advanced education in Monoclonal Antibodies and Immunotherapy Sanofi Issued Jun 2021,0
0a176a67-7491-4b80-86d1-075052c93413,df948294-a2cc-45f7-a9cf-d644fa4c93af,Certified in Genetic Rare Neuromuscular Disease Education: Metabolic Disorders,Sanofi,Apr 2018,,,,Certified in Genetic Rare Neuromuscular Disease Education: Metabolic Disorders Sanofi Issued Apr 2018,1
43ecb8c6-4dbf-4116-9c8d-88ac56e6cc64,df948294-a2cc-45f7-a9cf-d644fa4c93af,Certification in Intraoperative Neuromonitoring (IONM),inomed Medizintechnik GmbH,Feb 2022,,,,Certification in Intraoperative Neuromonitoring (IONM) inomed Medizintechnik GmbH Issued Feb 2022,2
15798513-7324-49d8-9180-817669fe19fe,df948294-a2cc-45f7-a9cf-d644fa4c93af,Credible Leadership Change Agent (CCL-4),Abbott,,,,,Credible Leadership Change Agent (CCL-4) Abbott,3
1ab3dff9-39f1-4de9-ada8-a4ed1bc59cdb,df948294-a2cc-45f7-a9cf-d644fa4c93af,Advanced Leadership and Stakeholder Development,CSL,May 2010,,,,Advanced Leadership and Stakeholder Development CSL Issued May 2010,4
18965673-8ce5-4668-852b-b0922cd9f430,defab4d7-0570-4585-970a-9295c31c3b61,Chase Koehn,· 3rd,,,,,Chase Koehn · 3rd Richardson Pioneer Message,0
6727ea8b-23e7-4d28-b306-b5aa2e2c56a7,defab4d7-0570-4585-970a-9295c31c3b61,Mollee Honsinger,· 3rd,,,,,Mollee Honsinger · 3rd Social Media Coordinator Message,1
e065b052-9c80-4687-b594-fcd14271dd74,defab4d7-0570-4585-970a-9295c31c3b61,Sarah Mustapha,· 3rd,,,,,Sarah Mustapha · 3rd BComm Student at Haskayne School of Business | Style Advisor & Designated Hiring Manager at Aritzia Message,2
c08f504d-a97c-4138-ad17-44dfbc8ac9a9,defab4d7-0570-4585-970a-9295c31c3b61,Andrea Minor,· 3rd,,,,,Andrea Minor · 3rd LPN at Private Nurse Message,3
ed48a3c9-2936-4715-8d6f-28572280db79,defab4d7-0570-4585-970a-9295c31c3b61,Brian Hlushko,· 3rd,,,,,Brian Hlushko · 3rd Health And Safety Consultant Message,4
913f2e42-7de1-4a7f-b23a-7c872c300ce3,5120e38e-41b7-46ab-b1d4-d523d261cf81,NMA NeuroAI,Neuromatch Academy,Jul 2026,,,,NMA NeuroAI Neuromatch Academy Issued Jul 2026 Show credential,0
5f296009-6665-4b7e-bfa6-318211a69d19,5120e38e-41b7-46ab-b1d4-d523d261cf81,NMA Deep Learning,Neuromatch Academy,Jul 2022,,,,NMA Deep Learning Neuromatch Academy Issued Jul 2022 Show credential,1
8330df27-81c1-449f-83d2-78af310cf158,5120e38e-41b7-46ab-b1d4-d523d261cf81,Computational Neuroscience,Coursera,Apr 2022,,Credential ID FT63T8WSDNS9,,Computational Neuroscience Coursera Issued Apr 2022 Credential ID FT63T8WSDNS9 Show credential,2
1cc02c71-e54f-473a-be50-b98e3619dfb0,5120e38e-41b7-46ab-b1d4-d523d261cf81,Specialization in 'Neuroscience Research',Cambridge Centre For Innovation And Development,Oct 2021,,Credential ID CC110821,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fcamcid%2Eorg%2Fverifycert%2F&urlhash=tUBE&mt=iyRjLuep1e-5aFsugfJKk-hfYCPGiM4Cdnt4eM2_eyobIC2qhksfwXBjrUefU-kadXD85qaPwNKTk_JT02YcTrQIXdw&isSdui=true,Specialization in 'Neuroscience Research' Cambridge Centre For Innovation And Development Issued Oct 2021 Credential ID CC110821 Show credential,3
9fcc8096-c30c-4c75-bebf-67e3fbb671dc,5120e38e-41b7-46ab-b1d4-d523d261cf81,Science Communication (COM101),NeuroTechX,Sep 2021,,,,Science Communication (COM101) NeuroTechX Issued Sep 2021 Skills: Comunicación,4
bd62116a-9a24-4d1c-b4a8-756b4417face,5120e38e-41b7-46ab-b1d4-d523d261cf81,NMA Computational Neuroscience,Neuromatch Academy,Jul 2021,,,,NMA Computational Neuroscience Neuromatch Academy Issued Jul 2021 Show credential,5
3d96953b-84a8-4c37-ac48-c4842a73e8f8,5120e38e-41b7-46ab-b1d4-d523d261cf81,Using Python for Research,edX,Jun 2021,,Credential ID ce33585f678f4343b07c46f2b1380b68,,Using Python for Research edX Issued Jun 2021 Credential ID ce33585f678f4343b07c46f2b1380b68 Show credential,6
6d23877f-d514-483e-8766-6446ac94b71a,5120e38e-41b7-46ab-b1d4-d523d261cf81,Complete Python Bootcamp: Go from Zero to Hero in Python,Udemy,Mar 2021,,,,Complete Python Bootcamp: Go from Zero to Hero in Python Udemy Issued Mar 2021 Show credential,7
075fe416-1f6f-4406-8f51-6d2e3c82c499,5120e38e-41b7-46ab-b1d4-d523d261cf81,Enseñanza de español en linea,ELEInternacional,Feb 2021,,,,Enseñanza de español en linea ELEInternacional Issued Feb 2021 Show credential Skills: Enseñanza del español,8
67cffcf6-f3f0-477c-96df-02e5288a25cd,5120e38e-41b7-46ab-b1d4-d523d261cf81,Enseñanza de ELE,ELEInternacional,Jun 2020,,,,Enseñanza de ELE ELEInternacional Issued Jun 2020 Show credential,9
6c532cde-211f-4846-b20f-483198a9dae5,f3ffe60b-2507-46a7-8ce9-4b42d84ddbef,Personality Assessment Inventory (API) Training for Forensic Evaluators,Global Institute of Forensic Research,Aug 2026,,,,Personality Assessment Inventory (API) Training for Forensic Evaluators Global Institute of Forensic Research Issued Aug 2026,0
cad9ab21-5d9e-4823-b235-43367ec72877,f3ffe60b-2507-46a7-8ce9-4b42d84ddbef,PAI Training for Forensic Evaluators,"PAI Training for Forensic Evaluators through Multi Health Systems (MHS), earning 6 CE contact hours. This training covers the Personality Assessment Inventory and its application in forensic evaluation settings. Approved for continuing education by APA, CPA, and other major credentialing bodies.",,,,,"PAI Training for Forensic Evaluators PAI Training for Forensic Evaluators through Multi Health Systems (MHS), earning 6 CE contact hours. This training covers the Personality Assessment Inventory and its application in forensic evaluation settings. Approved for continuing education by APA, CPA, and other major credentialing bodies.",1
9c29185f-b6a7-4f91-a805-73c97d3d7e67,19a4eade-39c6-4ef0-a7b2-d8392434ac26,Paediatric Epilepsy Training 1,British Paediatric Neurology Association,Aug 2025,,,,Paediatric Epilepsy Training 1 British Paediatric Neurology Association Issued Aug 2025,0
071e0352-1f69-4efa-99f8-57ee6f9d6412,19a4eade-39c6-4ef0-a7b2-d8392434ac26,Brain Story Certification,"Palix Foundation, Alberta Family Wellness Initiative",Jul 2024,,,,"Brain Story Certification Palix Foundation, Alberta Family Wellness Initiative Issued Jul 2024",1
ec5284eb-0ffb-461d-8d53-d6c05262ab19,19a4eade-39c6-4ef0-a7b2-d8392434ac26,GCP – Social and Behavioral Research Best Practices for Clinical Research,CITI Program,Dec 2023 · Expires Dec 2026,,Credential ID 60106804,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw44a0388f-5579-444c-ba06-22369e2496a0-60106804&urlhash=y0Dn&mt=TU4CwZm0GWSF7N8a0cPfm41-Q5UEJx22axsEP4V0uLNwH3TYjvk4oH8TVegVzHHuIXgtmjSNZf2OAS4YJk4j0le0Pdc&isSdui=true,GCP – Social and Behavioral Research Best Practices for Clinical Research CITI Program Issued Dec 2023 · Expires Dec 2026 Credential ID 60106804 Show credential,2
d8886497-2f6f-4d7c-8050-4fa70771a63d,19a4eade-39c6-4ef0-a7b2-d8392434ac26,Biomedical Research,CITI Program,Mar 2024 · Expires Mar 2027,,Credential ID 61895045,https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fwww%2Ecitiprogram%2Eorg%2Fverify%2F%3Fwf7dc0d53-55fd-4d54-8d03-4131252c84cc-61895045&urlhash=txD0&mt=FZvUQOJHOzb9idunn10rDwsIBi_b7BwVjqj4Z0kBCKrPhCk3oryqNiY3qBJ2qjVcHhkdd49tCjRgd8t0znQj6UubZ6s&isSdui=true,Biomedical Research CITI Program Issued Mar 2024 · Expires Mar 2027 Credential ID 61895045 Show credential,3
84b69cb3-7017-475d-b0db-a4ce821c525b,572f2869-4718-414b-89fc-db2352f38d6c,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
02ac696d-0683-4123-ace8-a6a4a3c3cdd6,7efae99c-e79d-46b0-b76e-c858807a1d71,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
d6b28eae-1c55-4cad-8cc3-261588c8d7b7,5fe3e337-d0b3-46b9-b1e6-fa89825109ca,Why am I seeing this ad?,Manage your ad preferences,,,,,Ad Options Why am I seeing this ad? Manage your ad preferences Hide or report this ad I don’t want to see this ad in my feed,0
ff25c2d9-2d2e-489c-85fd-8be41b003bb2,da9a8a9d-170b-4166-8264-423946894fe2,Increase Your Flexible Thinking Skills,LinkedIn,Dec 2024,,,,Increase Your Flexible Thinking Skills LinkedIn Issued Dec 2024 Show credential Skills: Cognitive Flexibility,0
8de9d217-f9e6-46aa-9227-3f7a7d256b2a,da9a8a9d-170b-4166-8264-423946894fe2,Canada Good Clinical Practice (GCP) Course,CITI Program,Jun 2024 · Expires Jun 2027,,Credential ID 62013446,https://www.linkedin.com/safety/go/?url=www%2Ecitiprogram%2Eorg%2Fverify%2F%3Fw86f97d8c-4672-4db1-8c7a-632246a619d6-62013446&urlhash=pBJH&mt=rUPa_Z3SyDunKn3hREoOGtrUzHASrjlcj_KIRQXaMC0Sfra-8lFQLYV-xBoCJWNqE4-53hvn_Mug0xyrhmPb4njjEKI&isSdui=true,Canada Good Clinical Practice (GCP) Course CITI Program Issued Jun 2024 · Expires Jun 2027 Credential ID 62013446 Show credential,1
62cca635-5ba2-45c8-90c4-37290a098308,da9a8a9d-170b-4166-8264-423946894fe2,"Connect Care, AHS Research Staff Training",Alberta Health Services,Jun 2023,,,,"Connect Care, AHS Research Staff Training Alberta Health Services Issued Jun 2023 Skills: Connect Care Systeam",2
48da359b-62a0-4d97-b672-9ad5cb084262,da9a8a9d-170b-4166-8264-423946894fe2,OnCore Clinical Trials Management System,University of Calgary,Dec 2022,,,,OnCore Clinical Trials Management System University of Calgary Issued Dec 2022 Skills: OnCore Management Systeam,3
1686cad2-f653-4ea9-ac32-39a8ca3ff31b,da9a8a9d-170b-4166-8264-423946894fe2,ERT Proficiency Certificate. Forced Spirometry,Clario,Nov 2022,,,,ERT Proficiency Certificate. Forced Spirometry Clario Issued Nov 2022,4
